"REF_DATE","GEO","DGUID","Seasonal adjustment","Prices","North American Industry Classification System (NAICS)","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","August 29, 2025","Dollars","81","millions","6","v1775496455","1.1.1.12.127","114086","","","","0"
"2024-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","August 29, 2025","Dollars","81","millions","6","v1775496455","1.1.1.12.127","112422","","","","0"
"2024-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","August 29, 2025","Dollars","81","millions","6","v1775496455","1.1.1.12.127","111742","","","","0"
"2024-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","August 29, 2025","Dollars","81","millions","6","v1775496455","1.1.1.12.127","111520","","","","0"
"2024-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","August 29, 2025","Dollars","81","millions","6","v1775496455","1.1.1.12.127","111258","","","","0"
"2024-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","August 29, 2025","Dollars","81","millions","6","v1775496455","1.1.1.12.127","111140","","","","0"
"2024-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","August 29, 2025","Dollars","81","millions","6","v1775496455","1.1.1.12.127","111930","","","","0"
"2024-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","August 29, 2025","Dollars","81","millions","6","v1775496455","1.1.1.12.127","109839","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","111092","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","113966","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","98797","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","73957","","","","0"
"2020-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","84951","","","","0"
"2020-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","100735","","","","0"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","106153","","","","0"
"2020-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","109801","","","","0"
"2020-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","110167","","","","0"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","108959","","","","0"
"2020-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","110588","","","","0"
"2020-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","111478","","","","0"
"2021-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","113489","","","","0"
"2021-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","111759","","","","0"
"2021-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","112840","","","","0"
"2021-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","109747","","","","0"
"2021-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","109370","","","","0"
"2021-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","111034","","","","0"
"2021-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","110055","","","","0"
"2021-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","110517","","","","0"
"2021-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","108285","","","","0"
"2021-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","111568","","","","0"
"2021-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","113401","","","","0"
"2021-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","113871","","","","0"
"2022-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","116207","","","","0"
"2022-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","115900","","","","0"
"2022-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","117338","","","","0"
"2022-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","116976","","","","0"
"2022-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","116821","","","","0"
"2022-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","118960","","","","0"
"2022-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","116764","","","","0"
"2022-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","116670","","","","0"
"2022-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","116926","","","","0"
"2022-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","115065","","","","0"
"2022-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","116143","","","","0"
"2022-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","115154","","","","0"
"2023-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","117366","","","","0"
"2023-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","119763","","","","0"
"2023-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","118465","","","","0"
"2023-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","117656","","","","0"
"2023-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","118423","","","","0"
"2023-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","118583","","","","0"
"2023-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","117280","","","","0"
"2023-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","118397","","","","0"
"2023-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","117642","","","","0"
"2023-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","117159","","","","0"
"2023-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Durable manufacturing industries [T012]","July 31, 2025","Dollars","81","millions","6","v1775348704","1.1.1.12.126","116267","","","","0"
