transaction_date,prod_code,store_label,stock_level,qty_sold,qty_ordered,forecasted_demand,unit_price,discount_percent,weather_type,promo_flag,competitor_price,season,revenue
2022-07-07,P0006,S040,425,92,283,108.18,67.44,5,Snowy,0,61.73,Winter,5894.4
2022-03-09,P0021,S094,404,43,179,50.56,66.74,0,Cloudy,0,71.73,Autumn,2869.69
2022-12-02,P0015,S070,271,270,313,232.26,44.82,0,Cloudy,0,50.88,Autumn,12101.77
2022-11-29,P0017,S038,433,419,560,404.71,78.35,0,Sunny,0,80.77,Autumn,32830.1
2022-08-18,P0015,S017,394,22,38,23.08,79.28,0,Rainy,0,73.58,Autumn,1744.18
2022-08-12,P0021,S006,351,236,274,242.09,55.69,0,Foggy,0,64.27,Spring,13142.96
2022-03-17,P0012,S079,176,318,448,326.95,50.01,0,Foggy,0,42.62,Winter,15901.83
2022-06-04,P0018,S029,353,327,522,376.89,95.21,10,Sunny,0,80.71,Spring,28020.25
2022-01-27,P0007,S011,158,27,176,30.2,39.87,5,Cloudy,1,37.86,Autumn,1022.61
2022-08-09,P0023,S045,79,321,472,408.04,30.81,15,Sunny,0,28.18,Spring,8405.2
2022-11-25,P0009,S012,313,361,484,294.49,49.65,20,Foggy,0,56.55,Summer,14339.47
2022-03-08,P0017,S068,465,4,14,4.0,96.32,5,Snowy,0,98.56,Autumn,366.02
2022-01-24,P0003,S079,108,116,234,118.01,50.05,10,Foggy,1,56.42,Spring,5224.82
2022-01-03,P0013,S071,260,312,360,332.45,23.82,5,Snowy,0,21.52,Spring,7059.08
2022-06-25,P0023,S063,481,54,172,61.09,35.59,20,Snowy,0,28.9,Winter,1537.36
2022-02-26,P0019,S047,373,79,245,83.16,35.61,15,Snowy,1,42.52,Winter,2391.11
2022-11-05,P0007,S082,287,349,541,354.49,82.99,20,Cloudy,0,90.55,Summer,23171.51
2022-04-22,P0006,S092,169,440,577,411.9,42.99,0,Cloudy,1,42.84,Spring,18913.48
2022-06-05,P0009,S047,376,396,578,406.26,22.27,10,Snowy,0,25.49,Spring,7937.03
2022-03-10,P0027,S068,233,87,170,111.86,24.13,15,Snowy,0,21.52,Spring,1784.35
2022-06-02,P0001,S088,467,292,377,259.37,19.12,10,Foggy,0,20.32,Autumn,5024.4
2022-02-19,P0001,S084,248,44,91,56.09,12.21,0,Rainy,0,10.88,Spring,537.38
2022-11-25,P0026,S013,406,301,497,298.86,55.08,5,Foggy,1,53.78,Summer,15750.62
2022-12-03,P0011,S042,310,470,588,610.26,25.85,15,Rainy,0,21.06,Winter,10327.84
2022-11-11,P0011,S096,274,273,423,302.22,44.25,20,Sunny,1,36.88,Winter,9665.0
2022-01-02,P0014,S065,251,108,118,117.32,21.92,0,Sunny,0,23.71,Autumn,2366.93
2022-05-13,P0018,S037,397,222,282,183.56,84.49,0,Snowy,0,70.9,Winter,18757.28
2022-12-04,P0005,S089,425,95,223,94.79,41.23,0,Sunny,1,43.81,Spring,3916.45
2022-12-19,P0003,S049,150,439,451,500.28,75.17,5,Cloudy,1,71.54,Summer,31348.18
2022-03-23,P0021,S057,471,392,569,338.5,29.84,10,Foggy,1,32.88,Summer,10528.75
2022-11-11,P0030,S027,59,486,606,539.96,30.08,20,Snowy,1,27.0,Autumn,11694.59
2022-10-31,P0001,S038,410,215,229,228.23,67.1,5,Cloudy,1,79.82,Winter,13704.83
2022-04-27,P0002,S043,73,240,272,199.63,50.0,5,Rainy,1,58.42,Winter,11398.89
2022-08-25,P0009,S019,320,69,265,83.6,84.68,0,Cloudy,0,73.1,Spring,5843.11
2022-12-08,P0017,S084,421,207,361,216.71,31.85,0,Snowy,1,36.85,Winter,6592.91
2022-04-27,P0008,S096,362,302,393,270.74,95.41,0,Rainy,0,107.14,Summer,28812.42
2022-10-23,P0009,S040,321,251,307,220.69,96.77,5,Rainy,0,90.89,Spring,23074.54
2022-05-27,P0023,S076,106,144,175,161.42,89.67,0,Cloudy,1,106.68,Spring,12912.77
2022-02-21,P0008,S046,54,11,140,13.82,74.52,15,Snowy,0,79.55,Autumn,696.81
2022-03-09,P0010,S064,153,90,261,72.97,17.17,0,Foggy,1,17.43,Spring,1545.09
2022-03-29,P0025,S010,239,11,98,13.29,75.0,0,Sunny,1,63.12,Winter,825.0
2022-07-11,P0011,S063,71,499,588,645.77,83.35,15,Rainy,0,88.12,Summer,35353.91
2022-11-20,P0003,S082,276,179,235,218.6,64.4,0,Cloudy,1,70.69,Summer,11528.32
2022-06-17,P0022,S009,475,95,176,123.03,34.75,20,Rainy,1,34.66,Winter,2640.81
2022-09-19,P0013,S095,427,439,441,454.78,48.29,20,Cloudy,1,50.34,Winter,16959.71
2022-12-01,P0024,S032,489,394,545,326.28,53.63,0,Foggy,1,43.02,Spring,21131.48
2022-01-25,P0023,S086,262,272,383,312.17,66.69,5,Rainy,1,66.25,Autumn,17232.29
2022-06-25,P0014,S081,175,265,395,266.59,85.29,15,Sunny,0,74.18,Autumn,19211.96
2022-08-02,P0014,S089,348,284,382,319.52,53.93,0,Foggy,0,61.35,Winter,15316.95
2022-08-06,P0015,S064,326,23,193,29.69,63.79,0,Foggy,0,75.21,Autumn,1467.28
2022-05-31,P0019,S075,261,152,195,183.92,34.41,0,Cloudy,1,36.52,Spring,5229.93
2022-07-13,P0030,S060,257,393,449,321.3,16.17,10,Foggy,0,15.72,Spring,5718.7
2022-03-20,P0003,S011,53,78,254,71.42,70.47,10,Foggy,1,71.81,Spring,4946.77
2022-02-10,P0018,S031,349,487,490,620.85,24.12,5,Foggy,0,22.57,Autumn,11161.36
2022-12-10,P0001,S030,186,165,204,183.26,13.8,0,Rainy,0,14.4,Autumn,2277.73
2022-06-04,P0005,S040,285,301,317,307.39,15.39,20,Cloudy,0,16.73,Summer,3706.06
2022-11-16,P0013,S055,89,271,462,287.49,83.38,0,Sunny,0,96.25,Winter,22596.44
2022-08-21,P0002,S021,219,335,336,282.91,16.97,0,Foggy,1,19.09,Autumn,5684.45
2022-04-06,P0005,S001,165,68,122,63.92,22.05,0,Cloudy,0,23.34,Spring,1499.14
2022-03-10,P0030,S010,58,2,159,2.48,61.72,0,Sunny,1,51.51,Summer,123.43
2022-05-20,P0019,S099,323,454,493,445.87,74.61,5,Snowy,0,84.5,Spring,32181.4
2022-10-02,P0016,S045,190,151,174,151.77,74.52,0,Foggy,0,67.77,Winter,11252.1
2022-11-05,P0012,S059,454,351,449,307.81,54.84,20,Cloudy,0,51.93,Spring,15398.8
2022-04-23,P0025,S046,490,105,250,106.15,95.22,10,Sunny,1,92.24,Winter,8998.27
2022-02-27,P0015,S024,105,68,230,59.82,34.42,5,Rainy,1,41.05,Autumn,2223.66
2022-02-22,P0003,S100,308,280,375,255.28,66.04,0,Rainy,0,75.25,Autumn,18491.75
2022-07-14,P0024,S039,337,278,302,351.04,15.15,0,Sunny,0,14.56,Autumn,4213.07
2022-09-06,P0010,S096,244,259,310,285.96,82.39,0,Cloudy,1,85.4,Autumn,21339.03
2022-07-16,P0010,S038,133,388,390,391.25,50.22,0,Snowy,0,44.47,Autumn,19487.21
2022-07-05,P0029,S090,158,88,113,113.77,64.86,0,Sunny,0,76.38,Autumn,5707.94
2022-11-14,P0028,S023,137,488,535,401.21,88.59,15,Sunny,0,85.28,Winter,36745.22
2022-02-27,P0004,S036,489,6,25,6.04,72.86,0,Snowy,1,76.81,Autumn,437.19
2022-02-25,P0018,S035,212,314,446,348.65,60.44,0,Cloudy,0,67.05,Spring,18978.23
2022-11-24,P0010,S009,173,70,129,56.72,53.14,0,Snowy,0,51.74,Autumn,3720.0
2022-08-06,P0006,S090,499,223,397,214.32,89.82,0,Foggy,0,97.06,Autumn,20030.68
2022-04-24,P0023,S022,72,64,176,76.49,61.05,5,Snowy,1,52.14,Winter,3711.91
2022-08-01,P0029,S020,95,332,487,421.98,35.74,5,Snowy,0,40.82,Winter,11273.51
2022-11-30,P0024,S021,159,263,410,219.2,19.99,10,Rainy,0,18.41,Spring,4731.51
2022-05-24,P0011,S076,284,241,290,221.73,84.71,0,Sunny,0,97.05,Autumn,20415.94
2022-10-07,P0006,S017,290,289,438,250.66,68.15,0,Sunny,1,68.27,Autumn,19694.3
2022-04-29,P0023,S048,383,493,524,497.28,90.22,0,Rainy,1,108.19,Winter,44480.82
2022-06-25,P0022,S061,426,52,169,56.3,38.33,10,Cloudy,0,32.19,Summer,1793.91
2022-01-12,P0018,S072,96,451,542,417.8,50.76,10,Snowy,0,42.19,Winter,20603.83
2022-11-29,P0020,S072,86,231,395,297.52,96.33,0,Sunny,1,77.83,Summer,22253.3
2022-11-28,P0027,S055,339,126,225,136.26,89.96,0,Sunny,1,101.4,Spring,11334.71
2022-02-14,P0028,S012,50,266,364,331.7,60.91,10,Foggy,0,70.01,Spring,14582.95
2022-12-26,P0028,S062,397,385,470,330.25,22.79,20,Foggy,1,20.98,Spring,7020.51
2022-12-19,P0011,S031,211,202,230,258.9,86.09,5,Foggy,0,89.68,Spring,16521.49
2022-06-28,P0021,S002,155,221,311,284.62,48.05,20,Rainy,0,41.53,Summer,8494.92
2022-02-21,P0007,S031,349,93,179,84.13,61.43,10,Cloudy,1,68.51,Summer,5141.94
2022-12-17,P0025,S074,93,97,252,110.24,75.36,0,Cloudy,0,62.11,Autumn,7310.02
2022-01-10,P0027,S026,290,417,583,505.98,94.5,0,Cloudy,1,112.74,Winter,39407.83
2022-06-20,P0027,S008,230,366,459,469.77,82.75,0,Foggy,0,86.96,Summer,30287.52
2022-05-02,P0022,S008,218,316,411,351.92,71.99,5,Cloudy,0,70.93,Summer,21610.59
2022-10-15,P0009,S010,472,44,163,43.91,37.63,0,Cloudy,0,35.11,Spring,1655.91
2022-01-28,P0010,S082,399,210,231,189.45,25.45,20,Sunny,0,27.0,Winter,4275.15
2022-12-07,P0005,S065,398,78,140,69.36,30.38,0,Foggy,0,24.58,Autumn,2369.6
2022-12-27,P0003,S053,346,3,180,3.51,84.51,0,Rainy,1,81.4,Autumn,253.54
2022-05-22,P0027,S049,436,272,276,264.81,53.71,0,Rainy,0,61.23,Spring,14608.62
2022-12-26,P0026,S017,175,470,509,587.94,80.16,5,Sunny,1,81.05,Summer,35790.58
2022-07-10,P0030,S093,478,250,287,291.48,86.41,20,Foggy,1,93.25,Winter,17281.05
2022-12-06,P0020,S043,158,440,543,497.04,83.06,5,Cloudy,0,88.52,Spring,34718.22
2022-12-03,P0009,S015,171,356,451,388.07,77.68,0,Cloudy,1,89.91,Spring,27655.08
2022-06-30,P0027,S019,126,129,264,133.41,41.61,5,Foggy,0,43.2,Winter,5099.06
2022-01-02,P0007,S031,422,125,286,145.92,63.59,10,Cloudy,1,54.28,Spring,7153.43
2022-08-23,P0016,S086,368,55,225,50.8,33.98,0,Foggy,0,27.55,Spring,1868.92
2022-05-09,P0022,S084,253,36,182,34.8,10.25,0,Sunny,0,9.83,Autumn,368.82
2022-01-24,P0013,S072,230,187,255,221.02,14.94,5,Sunny,0,12.11,Winter,2653.86
2022-05-28,P0015,S036,435,191,283,180.47,66.51,5,Snowy,0,57.82,Autumn,12067.67
2022-10-10,P0021,S085,357,278,446,333.11,33.02,0,Snowy,0,35.96,Winter,9180.15
2022-11-25,P0011,S084,287,343,424,311.12,31.38,5,Rainy,0,26.57,Spring,10225.03
2022-10-04,P0024,S043,311,398,455,333.21,54.69,0,Snowy,0,58.89,Autumn,21764.64
2022-12-16,P0013,S008,70,300,394,263.47,69.8,10,Rainy,0,63.17,Winter,18846.59
2022-03-21,P0008,S055,431,294,421,300.66,41.79,5,Foggy,0,39.52,Autumn,11673.08
2022-09-13,P0013,S003,302,414,596,482.84,14.88,0,Rainy,0,12.42,Summer,6159.43
2022-08-12,P0029,S060,212,262,346,328.31,64.23,0,Sunny,1,70.89,Spring,16827.5
2022-06-06,P0016,S067,363,333,469,338.08,88.98,0,Snowy,0,103.54,Summer,29631.91
2022-01-22,P0025,S032,89,75,228,71.95,73.47,15,Snowy,0,81.26,Autumn,4683.89
2022-09-22,P0007,S001,268,233,291,273.89,18.87,5,Foggy,0,22.08,Spring,4176.4
2022-04-23,P0001,S018,474,144,216,163.73,44.5,10,Sunny,0,48.93,Summer,5766.85
2022-08-12,P0013,S078,423,468,625,459.7,15.46,20,Foggy,0,16.71,Spring,5789.15
2022-03-06,P0020,S050,283,42,136,53.68,63.12,20,Sunny,0,61.07,Autumn,2120.88
2022-10-08,P0002,S057,321,359,554,298.62,68.23,0,Foggy,0,66.72,Spring,24493.32
2022-05-24,P0015,S071,443,474,525,423.48,84.13,25,Cloudy,0,98.02,Spring,29909.34
2022-05-27,P0007,S086,142,180,213,186.31,97.3,5,Cloudy,0,81.0,Winter,16639.07
2022-08-28,P0030,S064,473,61,112,64.64,58.77,5,Cloudy,0,54.85,Spring,3405.86
2022-09-27,P0014,S009,383,227,390,210.47,43.49,10,Cloudy,0,41.91,Spring,8885.72
2022-09-26,P0011,S010,234,32,183,38.65,33.44,15,Rainy,0,31.36,Spring,909.7
2022-12-15,P0023,S027,157,316,427,408.14,48.17,25,Sunny,0,49.24,Spring,11416.86
2022-02-17,P0003,S089,230,170,350,163.2,82.16,20,Foggy,0,96.14,Summer,11173.67
2022-02-08,P0008,S071,477,285,453,290.6,19.14,20,Rainy,0,15.86,Spring,4364.53
2022-11-03,P0001,S045,453,164,234,144.07,57.87,5,Snowy,1,50.24,Spring,9015.61
2022-08-12,P0010,S098,236,438,545,415.04,38.25,25,Cloudy,0,34.84,Spring,12564.12
2022-09-27,P0011,S024,459,34,198,43.25,44.48,0,Rainy,1,40.26,Summer,1512.16
2022-08-04,P0025,S040,262,172,254,145.83,11.87,5,Rainy,1,11.39,Autumn,1939.08
2022-01-05,P0025,S010,299,362,376,358.53,32.65,10,Sunny,0,29.01,Autumn,10637.28
2022-04-10,P0021,S087,216,382,515,309.07,11.52,10,Cloudy,0,9.41,Winter,3960.39
2022-10-28,P0010,S045,468,437,597,551.12,20.56,5,Sunny,0,20.36,Spring,8535.14
2022-03-29,P0021,S080,248,136,184,174.23,99.45,0,Rainy,0,85.31,Winter,13525.7
2022-11-18,P0005,S006,260,106,148,93.73,64.79,15,Foggy,1,70.37,Spring,5837.95
2022-01-19,P0001,S059,126,94,123,90.48,60.4,0,Sunny,1,71.13,Spring,5677.4
2022-12-02,P0023,S006,499,324,417,380.8,49.08,25,Snowy,1,52.86,Winter,11926.09
2022-02-21,P0007,S079,182,163,291,184.63,64.65,5,Foggy,0,55.11,Summer,10010.41
2022-11-26,P0009,S063,388,40,200,51.68,69.73,0,Rainy,0,63.67,Spring,2789.21
2022-07-12,P0025,S071,156,176,344,147.46,47.82,10,Sunny,0,53.08,Winter,7575.23
2022-08-24,P0016,S044,274,364,478,317.59,53.36,5,Sunny,0,48.08,Spring,18452.59
2022-07-16,P0018,S094,185,84,243,74.68,57.57,25,Cloudy,0,65.5,Winter,3626.74
2022-12-18,P0001,S066,154,78,106,69.74,86.4,15,Cloudy,1,94.84,Winter,5728.19
2022-06-25,P0027,S099,235,359,529,336.8,97.56,0,Snowy,0,90.67,Autumn,35023.19
2022-04-16,P0011,S033,244,405,586,484.19,94.65,0,Snowy,0,79.67,Summer,38333.35
2022-05-09,P0026,S062,242,25,106,24.38,43.69,10,Snowy,0,40.7,Spring,982.97
2022-12-25,P0005,S066,148,285,309,286.3,93.45,0,Snowy,0,79.33,Summer,26632.1
2022-10-21,P0015,S084,255,410,589,362.15,68.98,15,Cloudy,1,68.36,Spring,24039.75
2022-11-07,P0024,S087,354,186,377,227.96,52.3,5,Sunny,0,59.19,Spring,9241.11
2022-09-25,P0018,S008,408,499,685,526.25,70.76,10,Cloudy,0,68.43,Summer,31776.38
2022-07-28,P0025,S024,146,188,239,175.66,11.8,10,Snowy,1,9.87,Summer,1995.87
2022-03-08,P0012,S007,217,477,654,557.3,66.31,15,Cloudy,0,73.67,Summer,26886.92
2022-07-21,P0002,S003,145,215,249,180.54,83.57,15,Snowy,0,84.07,Spring,15273.08
2022-07-03,P0004,S072,248,182,237,199.11,28.02,0,Foggy,0,22.64,Summer,5100.01
2022-05-26,P0018,S069,60,370,528,353.44,14.62,15,Foggy,1,13.51,Spring,4596.45
2022-08-06,P0013,S008,464,304,409,382.41,68.76,25,Sunny,0,57.77,Winter,15677.94
2022-05-17,P0005,S065,483,94,192,118.85,56.26,10,Cloudy,1,59.81,Summer,4759.36
2022-08-28,P0028,S085,124,424,514,423.23,85.65,10,Snowy,0,86.45,Spring,32684.9
2022-09-09,P0018,S011,477,3,41,2.52,94.66,10,Rainy,0,108.87,Spring,255.59
2022-03-16,P0012,S083,399,408,489,446.26,76.27,20,Sunny,0,64.4,Winter,24893.69
2022-08-04,P0006,S044,392,234,399,192.08,62.48,20,Snowy,1,64.88,Autumn,11695.47
2022-04-30,P0010,S012,312,87,151,87.27,23.4,15,Snowy,0,22.19,Autumn,1730.23
2022-06-14,P0010,S090,282,448,560,397.14,10.87,10,Cloudy,0,11.82,Summer,4382.05
2022-12-30,P0022,S032,466,251,330,240.77,80.78,0,Rainy,1,73.24,Winter,20276.62
2022-04-14,P0017,S060,158,55,203,62.81,34.56,5,Snowy,0,29.04,Autumn,1805.88
2022-04-22,P0027,S061,423,67,83,73.47,59.5,5,Rainy,0,60.2,Autumn,3787.22
2022-07-22,P0027,S001,384,333,365,375.79,20.97,25,Foggy,0,18.96,Summer,5236.02
2022-09-22,P0022,S027,277,474,545,615.11,74.48,5,Snowy,0,59.84,Spring,33537.01
2022-10-06,P0021,S026,192,426,565,434.62,40.88,20,Snowy,0,34.34,Autumn,13933.17
2022-06-01,P0023,S011,428,42,147,47.96,62.42,0,Cloudy,0,63.3,Autumn,2621.78
2022-03-12,P0012,S029,197,334,483,288.22,57.07,5,Snowy,0,65.1,Autumn,18108.76
2022-10-27,P0014,S004,222,190,372,177.63,33.9,10,Cloudy,1,35.2,Winter,5796.94
2022-03-15,P0016,S078,82,390,521,381.3,65.97,20,Sunny,0,72.56,Summer,20582.86
2022-05-25,P0012,S062,274,317,326,336.72,53.4,20,Sunny,0,43.54,Spring,13543.45
2022-09-01,P0002,S046,471,37,79,41.82,28.19,0,Snowy,0,28.66,Winter,1043.01
2022-05-31,P0020,S064,174,36,108,35.85,39.52,10,Cloudy,0,43.69,Spring,1280.58
2022-03-04,P0009,S076,246,482,559,477.33,89.82,5,Cloudy,0,96.51,Summer,41129.85
2022-06-21,P0023,S010,75,418,589,529.48,31.43,5,Snowy,1,28.16,Summer,12481.32
2022-02-22,P0017,S063,165,464,561,487.42,20.94,0,Foggy,0,23.63,Summer,9714.12
2022-07-03,P0024,S088,381,448,514,445.39,35.98,0,Snowy,1,37.44,Winter,16120.42
2022-04-16,P0017,S043,156,12,184,13.82,74.08,0,Rainy,1,74.33,Summer,888.92
2022-01-22,P0017,S070,255,232,367,229.29,10.14,20,Sunny,0,9.8,Summer,1881.35
2022-01-19,P0009,S028,336,20,25,18.58,73.58,0,Foggy,1,86.84,Spring,1471.51
2022-09-08,P0022,S060,213,367,479,408.66,80.78,10,Rainy,0,69.02,Spring,26682.52
2022-03-05,P0026,S058,103,27,118,22.08,88.61,10,Foggy,1,70.99,Summer,2153.2
2022-07-19,P0017,S054,400,411,528,466.42,16.51,0,Rainy,1,13.41,Winter,6783.69
2022-08-21,P0023,S007,298,225,374,270.51,43.2,15,Snowy,1,41.77,Winter,8262.12
2022-08-09,P0006,S001,61,23,79,29.26,98.38,0,Sunny,1,98.77,Spring,2262.85
2022-08-23,P0012,S046,466,363,544,458.57,55.13,5,Cloudy,0,60.62,Summer,19012.14
2022-09-21,P0015,S009,296,287,297,239.36,39.98,15,Snowy,1,37.84,Winter,9754.06
2022-05-31,P0023,S013,85,86,221,80.65,72.29,0,Cloudy,0,80.0,Summer,6216.87
2022-12-31,P0015,S084,458,16,126,19.13,42.3,0,Rainy,0,39.83,Autumn,676.74
2022-06-21,P0022,S052,70,151,283,166.51,15.69,0,Rainy,0,14.94,Spring,2368.46
2022-08-31,P0023,S045,163,73,187,90.8,90.95,0,Snowy,1,99.94,Winter,6639.08
2022-12-10,P0020,S004,475,372,429,351.72,44.51,0,Snowy,1,41.12,Summer,16558.6
2022-05-08,P0014,S075,159,421,430,381.92,56.38,5,Cloudy,1,51.51,Winter,22551.17
2022-08-16,P0003,S036,310,275,362,283.95,59.55,10,Foggy,1,71.2,Autumn,14739.18
2022-12-09,P0001,S078,94,457,625,447.49,93.46,10,Snowy,0,85.54,Summer,38441.74
2022-03-13,P0011,S089,208,311,431,342.99,79.53,10,Sunny,0,87.47,Summer,22260.49
2022-10-25,P0004,S100,176,393,476,383.26,21.58,25,Rainy,0,21.11,Autumn,6361.87
2022-07-23,P0011,S058,99,246,358,316.84,54.7,10,Foggy,0,56.45,Autumn,12110.07
2022-12-21,P0013,S034,247,468,559,453.18,86.58,0,Foggy,0,90.45,Summer,40519.57
2022-10-26,P0021,S084,54,300,480,368.24,40.91,5,Foggy,0,37.72,Winter,11660.05
2022-06-09,P0015,S073,416,280,340,233.06,13.24,5,Sunny,0,12.65,Summer,3522.95
2022-02-26,P0006,S016,413,80,90,80.69,31.5,0,Foggy,0,25.23,Summer,2519.71
2022-09-26,P0012,S027,254,463,635,402.59,44.19,20,Cloudy,1,36.02,Spring,16367.23
2022-08-21,P0015,S098,233,103,119,86.12,14.46,5,Foggy,0,14.9,Spring,1414.94
2022-08-03,P0013,S095,317,351,421,378.45,97.61,0,Snowy,0,92.17,Autumn,34262.07
2022-06-29,P0002,S084,282,181,303,182.36,17.67,0,Foggy,0,20.64,Winter,3198.4
2022-02-21,P0011,S007,198,496,692,432.1,83.08,0,Snowy,1,66.83,Summer,41207.49
2022-02-09,P0010,S049,85,93,156,110.0,88.8,10,Cloudy,1,89.21,Autumn,7432.79
2022-11-13,P0014,S071,174,8,113,6.47,73.9,0,Snowy,1,71.75,Winter,591.2
2022-01-27,P0006,S044,154,451,468,414.83,42.92,20,Foggy,1,37.81,Autumn,15486.04
2022-08-28,P0005,S061,300,241,376,265.6,14.97,15,Snowy,0,17.11,Summer,3066.8
2022-05-31,P0009,S076,161,68,252,66.02,90.15,5,Cloudy,0,104.95,Spring,5823.43
2022-08-08,P0009,S073,368,374,520,351.53,48.69,0,Cloudy,1,58.0,Winter,18210.49
2022-10-05,P0012,S007,464,37,90,38.56,63.26,0,Sunny,0,52.84,Autumn,2340.52
2022-09-28,P0018,S062,318,494,498,548.86,35.03,15,Cloudy,0,38.54,Winter,14710.08
2022-01-17,P0028,S039,302,19,134,24.69,98.41,5,Foggy,0,83.21,Summer,1776.3
2022-07-10,P0026,S052,185,98,257,108.4,19.89,25,Cloudy,0,23.08,Spring,1462.18
2022-06-08,P0002,S076,271,14,179,16.77,27.12,5,Sunny,1,30.64,Spring,360.7
2022-03-24,P0009,S028,148,349,477,280.31,35.73,0,Snowy,0,31.97,Summer,12469.32
2022-10-27,P0014,S038,180,258,429,279.34,96.16,10,Sunny,0,86.82,Autumn,22328.76
2022-08-01,P0007,S010,112,264,362,250.49,62.59,0,Sunny,0,51.87,Summer,16523.65
2022-03-29,P0004,S075,296,221,406,284.15,77.91,10,Snowy,0,83.78,Autumn,15495.37
2022-10-10,P0013,S035,441,17,162,19.58,90.63,10,Cloudy,1,96.0,Autumn,1386.69
2022-05-25,P0003,S073,327,433,563,493.25,75.9,20,Sunny,0,77.95,Spring,26292.65
2022-07-08,P0006,S064,67,162,237,169.19,33.04,10,Sunny,0,36.23,Winter,4817.35
2022-01-14,P0021,S015,435,377,531,475.32,69.36,0,Snowy,1,81.72,Spring,26150.1
2022-04-24,P0019,S062,218,127,200,109.35,38.21,5,Sunny,0,41.97,Summer,4609.75
2022-03-16,P0012,S039,462,185,337,178.2,38.8,5,Sunny,0,34.04,Summer,6818.63
2022-08-30,P0006,S058,171,121,196,153.93,10.74,0,Rainy,0,9.86,Winter,1298.96
2022-10-06,P0028,S088,209,261,279,306.32,31.15,15,Snowy,0,30.31,Spring,6911.42
2022-10-17,P0027,S008,154,42,119,40.62,29.58,5,Cloudy,1,23.73,Winter,1180.43
2022-02-04,P0022,S068,275,78,225,89.94,61.69,15,Sunny,0,73.48,Winter,4090.33
2022-07-13,P0013,S007,427,309,474,259.79,49.12,0,Cloudy,0,55.27,Summer,15178.93
2022-12-08,P0027,S099,74,415,516,524.39,88.62,20,Sunny,0,71.54,Winter,29422.75
2022-04-15,P0025,S033,290,90,114,113.91,51.12,0,Sunny,1,53.7,Spring,4600.97
2022-10-20,P0011,S090,493,462,515,513.26,78.47,10,Rainy,0,83.64,Autumn,32626.61
2022-01-15,P0018,S042,225,227,285,285.23,53.41,5,Cloudy,0,45.86,Summer,11517.66
2022-09-11,P0019,S038,171,462,619,435.09,48.72,0,Sunny,0,54.44,Autumn,22510.69
2022-07-06,P0017,S075,64,459,484,428.11,87.11,5,Cloudy,0,70.39,Spring,37984.1
2022-11-21,P0023,S064,52,157,291,188.9,67.52,0,Rainy,0,75.46,Spring,10600.6
2022-06-13,P0024,S089,155,369,489,337.91,70.01,0,Foggy,0,70.79,Spring,25832.34
2022-01-09,P0005,S030,87,399,419,502.97,40.11,25,Rainy,1,33.54,Summer,12002.54
2022-08-11,P0012,S080,430,388,475,450.02,71.43,0,Foggy,0,59.34,Summer,27716.5
2022-08-14,P0010,S035,151,374,497,317.58,65.63,15,Snowy,1,78.24,Autumn,20863.56
2022-07-16,P0028,S075,59,66,251,63.07,55.07,0,Cloudy,1,53.35,Spring,3634.54
2022-08-27,P0024,S098,496,14,117,12.38,75.41,10,Foggy,0,85.56,Winter,950.22
2022-10-12,P0016,S081,140,137,282,131.59,92.39,0,Foggy,1,107.25,Autumn,12657.2
2022-10-18,P0011,S029,197,149,228,173.88,24.92,15,Foggy,0,20.46,Spring,3156.08
2022-06-02,P0024,S051,400,84,177,73.52,28.46,0,Cloudy,0,30.27,Spring,2390.38
2022-08-03,P0022,S004,242,254,324,241.38,54.25,10,Sunny,0,46.68,Summer,12402.0
2022-12-17,P0010,S066,69,269,404,238.96,50.17,0,Foggy,0,42.98,Autumn,13494.41
2022-12-15,P0026,S060,239,393,458,510.42,10.89,25,Sunny,0,11.14,Summer,3208.64
2022-01-14,P0030,S052,92,202,219,179.01,75.02,25,Cloudy,0,87.53,Autumn,11365.35
2022-04-23,P0017,S090,118,212,225,258.14,96.53,15,Rainy,0,91.09,Summer,17395.07
2022-08-08,P0023,S086,450,385,432,429.93,50.27,0,Foggy,0,59.64,Autumn,19354.04
2022-12-13,P0030,S094,256,474,648,609.2,38.4,5,Snowy,1,32.52,Winter,17289.99
2022-05-05,P0022,S022,323,114,165,117.6,57.06,10,Rainy,0,63.69,Summer,5853.84
2022-06-17,P0025,S080,327,112,146,97.48,28.25,20,Sunny,0,32.59,Summer,2531.17
2022-07-28,P0027,S085,53,326,519,336.58,14.91,5,Rainy,0,14.49,Summer,4616.18
2022-09-14,P0021,S032,419,342,494,400.24,50.31,5,Snowy,0,50.75,Autumn,16345.56
2022-12-29,P0022,S018,483,327,464,268.43,23.01,0,Cloudy,1,19.84,Winter,7522.73
2022-02-26,P0009,S005,362,79,224,72.34,37.36,25,Foggy,0,44.3,Winter,2213.44
2022-08-01,P0004,S084,99,341,449,294.92,85.19,15,Sunny,1,99.6,Spring,24691.08
2022-11-04,P0015,S094,244,411,454,386.2,37.95,20,Rainy,0,31.4,Autumn,12476.81
2022-06-22,P0027,S026,163,439,447,364.42,97.44,0,Cloudy,0,116.69,Winter,42777.47
2022-10-20,P0008,S068,394,30,123,38.19,16.89,10,Rainy,0,16.37,Summer,455.9
2022-06-16,P0005,S075,181,45,88,39.97,82.48,10,Rainy,0,82.5,Autumn,3340.59
2022-03-11,P0001,S038,242,113,155,94.24,88.11,5,Sunny,1,76.11,Summer,9458.73
